DATAFLOW,LAST UPDATE,freq,unit,sex,age,icd10,resid,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Poland,2020,6988,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Portugal,2020,1419,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Romania,2020,2642,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Serbia,2020,1405,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Sweden,2020,1754,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Slovenia,2020,641,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 80 to 84 years,"COVID-19, virus identified",All deaths reported in the country,Slovakia,2020,716,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Austria,2020,1355,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Bulgaria,2020,598,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Switzerland,2020,2328,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Cyprus,2020,25,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Czechia,2020,1880,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Germany (until 1990 former territory of the FRG),2020,8971,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Denmark,2020,184,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Estonia,2020,36,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Greece,2020,968,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Spain,2020,14468,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Finland,2020,114,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,France,2020,13964,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Croatia,2020,779,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Hungary,2020,1360,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Ireland,2020,432,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Iceland,2020,10,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Liechtenstein,2020,4,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Lithuania,2020,369,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Luxembourg,2020,111,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Latvia,2020,91,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Malta,2020,32,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Netherlands,2020,4088,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Norway,2020,82,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Poland,2020,6192,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Portugal,2020,1630,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Romania,2020,1524,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Serbia,2020,836,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Sweden,2020,2117,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Slovenia,2020,807,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 85 to 89 years,"COVID-19, virus identified",All deaths reported in the country,Slovakia,2020,541,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Austria,2020,1112,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Bulgaria,2020,154,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Switzerland,2020,1854,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Cyprus,2020,13,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Czechia,2020,1042,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Germany (until 1990 former territory of the FRG),2020,6359,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Denmark,2020,165,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Estonia,2020,29,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Greece,2020,465,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Spain,2020,10700,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Finland,2020,97,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,France,2020,12825,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Croatia,2020,350,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Hungary,2020,716,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Ireland,2020,308,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Iceland,2020,5,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Liechtenstein,2020,10,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Lithuania,2020,183,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Luxembourg,2020,77,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Latvia,2020,59,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Malta,2020,27,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Netherlands,2020,2802,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Norway,2020,84,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Poland,2020,3028,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Portugal,2020,1163,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Romania,2020,516,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Serbia,2020,238,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Sweden,2020,1684,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Slovenia,2020,678,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,From 90 to 94 years,"COVID-19, virus identified",All deaths reported in the country,Slovakia,2020,240,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Austria,2020,5868,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Bulgaria,2020,5769,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Switzerland,2020,8866,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Cyprus,2020,118,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Czechia,2020,9545,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Germany (until 1990 former territory of the FRG),2020,36266,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Denmark,2020,981,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Estonia,2020,182,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Greece,2020,4293,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Spain,2020,55760,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Finland,2020,485,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,France,2020,56187,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Croatia,2020,3916,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Hungary,2020,7486,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Ireland,2020,1752,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Iceland,2020,29,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Liechtenstein,2020,28,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Lithuania,2020,1857,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Luxembourg,2020,425,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Latvia,2020,564,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Malta,2020,182,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Netherlands,2020,16609,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Norway,2020,375,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Poland,2020,33437,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Portugal,2020,6507,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Romania,2020,12788,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Serbia,2020,6916,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Sweden,2020,8620,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Slovenia,2020,3240,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,65 years or over,"COVID-19, virus identified",All deaths reported in the country,Slovakia,2020,3162,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Austria,2020,2933,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Bulgaria,2020,775,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Switzerland,2020,5054,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Cyprus,2020,44,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Czechia,2020,3231,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Germany (until 1990 former territory of the FRG),2020,17778,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Denmark,2020,410,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Estonia,2020,74,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Greece,2020,1529,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Spain,2020,29801,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Finland,2020,242,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,France,2020,33638,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Croatia,2020,1203,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Hungary,2020,2246,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Ireland,2020,845,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Iceland,2020,16,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Liechtenstein,2020,15,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Lithuania,2020,602,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Luxembourg,2020,223,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Latvia,2020,164,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Malta,2020,66,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Netherlands,2020,8000,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Norway,2020,199,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Poland,2020,9931,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Portugal,2020,3306,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Romania,2020,2140,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Serbia,2020,1111,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Sweden,2020,4624,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Slovenia,2020,1770,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,85 years or over,"COVID-19, virus identified",All deaths reported in the country,Slovakia,2020,830,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Austria,2020,466,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Bulgaria,2020,23,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Switzerland,2020,872,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Cyprus,2020,6,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Czechia,2020,309,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Germany (until 1990 former territory of the FRG),2020,2448,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Denmark,2020,61,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Estonia,2020,9,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Greece,2020,96,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Spain,2020,4633,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Finland,2020,31,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,France,2020,6849,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Croatia,2020,74,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Hungary,2020,170,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Ireland,2020,105,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Iceland,2020,1,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Liechtenstein,2020,1,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Lithuania,2020,50,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Luxembourg,2020,35,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Latvia,2020,14,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Malta,2020,7,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Netherlands,2020,1110,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Norway,2020,33,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Poland,2020,711,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Portugal,2020,513,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Romania,2020,100,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Serbia,2020,37,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Sweden,2020,823,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Slovenia,2020,285,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,95 years or over,"COVID-19, virus identified",All deaths reported in the country,Slovakia,2020,49,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,Less than 1 year,"COVID-19, virus identified",All deaths reported in the country,Austria,2020,0,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,Less than 1 year,"COVID-19, virus identified",All deaths reported in the country,Bulgaria,2020,2,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,Less than 1 year,"COVID-19, virus identified",All deaths reported in the country,Switzerland,2020,1,
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,Less than 1 year,"COVID-19, virus identified",All deaths reported in the country,Cyprus,2020,,c
ESTAT:HLTH_CD_ARO(1.0),31/01/23 23:00:00,Annual,Number,Total,Less than 1 year,"COVID-19, virus identified",All deaths reported in the country,Czechia,2020,0,
